location_name,datetimeLocal,unit,no2,o3,pm10,pm25,so2
Hull Freetown - UKA00450,2023-01-20T23:12:00Z,µg/m³,10,68,13,7,2
Hull Freetown - UKA00450,2023-01-20T23:13:00Z,µg/m³,11,68,13,7,2
Hull Freetown - UKA00450,2023-01-20T23:14:00Z,µg/m³,11,69,13,7,0
Hull Freetown - UKA00450,2023-01-20T23:15:00Z,µg/m³,11,69,12,7,0
Hull Freetown - UKA00450,2023-01-20T23:16:00Z,µg/m³,13,69,12,6,1
Hull Freetown - UKA00450,2023-01-20T23:17:00Z,µg/m³,21,68,12,6,0
Hull Freetown - UKA00450,2023-01-20T23:18:00Z,µg/m³,20,67,11,6,0
Hull Freetown - UKA00450,2023-01-20T23:19:00Z,µg/m³,19,66,11,6,1
Hull Freetown - UKA00450,2023-01-20T23:20:00Z,µg/m³,15,64,10,6,1
Hull Freetown - UKA00450,2023-01-20T23:21:00Z,µg/m³,16,63,10,6,0
Hull Freetown - UKA00450,2023-01-20T23:22:00Z,µg/m³,20,61,10,5,1
Hull Freetown - UKA00450,2023-01-20T23:23:00Z,µg/m³,19,59,10,5,2
Hull Freetown - UKA00450,2023-02-20T23:00:00Z,µg/m³,14,58,10,5,2
Hull Freetown - UKA00450,2023-01-20T23:22:00Z,µg/m³,11,46,12,7,1
Hull Freetown - UKA00450,2023-01-20T23:23:00Z,µg/m³,9,45,12,7,1
Hull Freetown - UKA00450,2023-02-20T23:00:00Z,µg/m³,10,46,12,7,3
Hull Freetown - UKA00450,2023-02-20T23:01:00Z,µg/m³,11,47,11,6,2
Hull Freetown - UKA00450,2023-02-20T23:02:00Z,µg/m³,3,51,11,6,2
Hull Freetown - UKA00450,2023-02-20T23:03:00Z,µg/m³,8,54,11,5,1
Hull Freetown - UKA00450,2023-02-20T23:04:00Z,µg/m³,12,56,11,5,1
Hull Freetown - UKA00450,2023-02-20T23:05:00Z,µg/m³,3,59,10,5,1
Hull Freetown - UKA00450,2023-02-20T23:06:00Z,µg/m³,7,59,10,5,1
Hull Freetown - UKA00450,2023-02-20T23:07:00Z,µg/m³,14,60,11,5,2
Hull Freetown - UKA00450,2023-02-20T23:08:00Z,µg/m³,26,58,11,5,2
Hull Freetown - UKA00450,2023-02-20T23:09:00Z,µg/m³,20,59,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:10:00Z,µg/m³,19,58,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:11:00Z,µg/m³,14,59,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:12:00Z,µg/m³,13,59,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:13:00Z,µg/m³,11,59,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:14:00Z,µg/m³,8,60,12,5,2
Hull Freetown - UKA00450,2023-02-20T23:15:00Z,µg/m³,7,61,12,6,2
Hull Freetown - UKA00450,2023-02-20T23:16:00Z,µg/m³,7,65,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:17:00Z,µg/m³,11,66,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:18:00Z,µg/m³,13,65,13,6,1
Hull Freetown - UKA00450,2023-02-20T23:19:00Z,µg/m³,8,64,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:20:00Z,µg/m³,7,62,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:21:00Z,µg/m³,6,61,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:22:00Z,µg/m³,5,60,12,6,1
Hull Freetown - UKA00450,2023-02-20T23:23:00Z,µg/m³,8,59,11,6,1
Hull Freetown - UKA00450,2023-03-20T23:00:00Z,µg/m³,10,56,11,5,1
Hull Freetown - UKA00450,2023-03-20T23:01:00Z,µg/m³,8,55,11,5,1
Hull Freetown - UKA00450,2023-03-20T23:02:00Z,µg/m³,9,55,10,5,1
Hull Freetown - UKA00450,2023-03-20T23:03:00Z,µg/m³,7,54,10,5,1
Hull Freetown - UKA00450,2023-03-20T23:04:00Z,µg/m³,8,53,10,5,1
Hull Freetown - UKA00450,2023-03-20T23:05:00Z,µg/m³,6,53,9,5,1
Hull Freetown - UKA00450,2023-03-20T23:06:00Z,µg/m³,7,52,9,4,1
Hull Freetown - UKA00450,2023-03-20T23:07:00Z,µg/m³,11,51,9,4,1
Hull Freetown - UKA00450,2023-03-20T23:08:00Z,µg/m³,12,51,8,4,1
Hull Freetown - UKA00450,2023-03-20T23:09:00Z,µg/m³,14,50,8,4,1
Hull Freetown - UKA00450,2023-03-20T23:10:00Z,µg/m³,17,49,8,4,2
Hull Freetown - UKA00450,2023-03-20T23:11:00Z,µg/m³,17,48,8,4,2
Hull Freetown - UKA00450,2023-03-20T23:12:00Z,µg/m³,15,47,7,3,2
Hull Freetown - UKA00450,2023-03-20T23:13:00Z,µg/m³,19,46,7,3,2
Hull Freetown - UKA00450,2023-03-20T23:14:00Z,µg/m³,15,45,6,3,2
Hull Freetown - UKA00450,2023-03-20T23:15:00Z,µg/m³,21,44,6,3,2
Hull Freetown - UKA00450,2023-03-20T23:16:00Z,µg/m³,31,41,5,3,2
Hull Freetown - UKA00450,2023-03-20T23:17:00Z,µg/m³,35,39,5,2,2
Hull Freetown - UKA00450,2023-03-20T23:18:00Z,µg/m³,38,36,5,2,2
Hull Freetown - UKA00450,2023-03-20T23:19:00Z,µg/m³,34,34,5,2,2
Hull Freetown - UKA00450,2023-03-20T23:20:00Z,µg/m³,32,32,5,2,2
Hull Freetown - UKA00450,2023-03-20T23:21:00Z,µg/m³,27,30,5,3,2
Hull Freetown - UKA00450,2023-03-20T23:22:00Z,µg/m³,22,28,6,3,2
Hull Freetown - UKA00450,2023-03-20T23:23:00Z,µg/m³,21,28,6,3,2
Hull Freetown - UKA00450,2023-04-20T23:00:00Z,µg/m³,26,28,6,3,2
Hull Freetown - UKA00450,2023-04-20T23:01:00Z,µg/m³,15,29,6,3,2
Hull Freetown - UKA00450,2023-04-20T23:02:00Z,µg/m³,15,31,7,4,2
Hull Freetown - UKA00450,2023-04-20T23:03:00Z,µg/m³,32,30,7,4,2
Hull Freetown - UKA00450,2023-04-20T23:04:00Z,µg/m³,19,29,7,4,2
Hull Freetown - UKA00450,2023-04-20T23:05:00Z,µg/m³,17,29,8,4,2
Hull Freetown - UKA00450,2023-04-20T23:06:00Z,µg/m³,12,28,8,5,2
Hull Freetown - UKA00450,2023-04-20T23:07:00Z,µg/m³,24,26,8,5,2
Hull Freetown - UKA00450,2023-04-20T23:08:00Z,µg/m³,24,25,8,5,2
Hull Freetown - UKA00450,2023-04-20T23:09:00Z,µg/m³,28,22,9,5,3
Hull Freetown - UKA00450,2023-04-20T23:10:00Z,µg/m³,17,21,9,5,3
Hull Freetown - UKA00450,2023-04-20T23:11:00Z,µg/m³,20,23,9,6,3
Hull Freetown - UKA00450,2023-04-20T23:12:00Z,µg/m³,14,26,9,6,2
Hull Freetown - UKA00450,2023-04-20T23:13:00Z,µg/m³,18,30,9,6,2
Hull Freetown - UKA00450,2023-04-20T23:14:00Z,µg/m³,21,32,9,6,2
Hull Freetown - UKA00450,2023-04-20T23:15:00Z,µg/m³,14,37,10,6,2
Hull Freetown - UKA00450,2023-04-20T23:16:00Z,µg/m³,12,43,10,6,2
Hull Freetown - UKA00450,2023-04-20T23:18:00Z,µg/m³,9,55,10,6,2
Hull Freetown - UKA00450,2023-04-20T23:19:00Z,µg/m³,16,60,10,6,2
Hull Freetown - UKA00450,2023-04-20T23:20:00Z,µg/m³,5,61,10,6,2
Hull Freetown - UKA00450,2023-04-20T23:21:00Z,µg/m³,4,63,9,6,2
Hull Freetown - UKA00450,2023-04-20T23:22:00Z,µg/m³,4,64,9,6,2
Hull Freetown - UKA00450,2023-04-20T23:23:00Z,µg/m³,4,65,9,6,2
Hull Freetown - UKA00450,2023-05-20T23:00:00Z,µg/m³,4,64,9,5,2
Hull Freetown - UKA00450,2023-05-20T23:01:00Z,µg/m³,4,62,9,5,2
Hull Freetown - UKA00450,2023-05-20T23:02:00Z,µg/m³,4,59,8,5,2
Hull Freetown - UKA00450,2023-05-20T23:03:00Z,µg/m³,3,59,8,5,2
Hull Freetown - UKA00450,2023-05-20T23:04:00Z,µg/m³,2,57,8,5,2
Hull Freetown - UKA00450,2023-05-20T23:05:00Z,µg/m³,2,56,8,5,2
Hull Freetown - UKA00450,2023-05-20T23:06:00Z,µg/m³,2,56,7,4,2
Hull Freetown - UKA00450,2023-05-20T23:07:00Z,µg/m³,2,57,7,4,2
Hull Freetown - UKA00450,2023-05-20T23:08:00Z,µg/m³,3,57,7,4,2
Hull Freetown - UKA00450,2023-05-20T23:09:00Z,µg/m³,3,57,7,4,2
Hull Freetown - UKA00450,2023-05-20T23:10:00Z,µg/m³,3,57,6,4,2
Hull Freetown - UKA00450,2023-05-20T23:11:00Z,µg/m³,4,55,6,4,2
Hull Freetown - UKA00450,2023-05-20T23:12:00Z,µg/m³,6,54,6,4,2
Hull Freetown - UKA00450,2023-05-20T23:13:00Z,µg/m³,12,53,6,3,2
Hull Freetown - UKA00450,2023-05-20T23:14:00Z,µg/m³,13,51,6,3,2
Hull Freetown - UKA00450,2023-05-20T23:15:00Z,µg/m³,13,50,6,3,2
Hull Freetown - UKA00450,2023-05-20T23:16:00Z,µg/m³,27,47,6,3,2
Hull Freetown - UKA00450,2023-05-20T23:17:00Z,µg/m³,31,44,6,4,2
Hull Freetown - UKA00450,2023-05-20T23:18:00Z,µg/m³,38,40,7,5,3
Hull Freetown - UKA00450,2023-05-20T23:19:00Z,µg/m³,35,36,9,7,3
Hull Freetown - UKA00450,2023-05-20T23:20:00Z,µg/m³,28,33,11,8,3
Hull Freetown - UKA00450,2023-05-20T23:21:00Z,µg/m³,30,31,13,10,3
Hull Freetown - UKA00450,2023-05-20T23:22:00Z,µg/m³,29,28,15,12,3
Hull Freetown - UKA00450,2023-05-20T23:23:00Z,µg/m³,31,24,17,13,4
Hull Freetown - UKA00450,2023-06-20T23:00:00Z,µg/m³,23,23,18,15,4
Hull Freetown - UKA00450,2023-06-20T23:01:00Z,µg/m³,30,21,19,16,3
Hull Freetown - UKA00450,2023-06-20T23:02:00Z,µg/m³,22,22,20,16,3
Hull Freetown - UKA00450,2023-06-20T23:03:00Z,µg/m³,22,22,21,17,3
Hull Freetown - UKA00450,2023-06-20T23:04:00Z,µg/m³,21,22,22,18,3
Hull Freetown - UKA00450,2023-06-20T23:05:00Z,µg/m³,20,22,22,18,3
Hull Freetown - UKA00450,2023-06-20T23:06:00Z,µg/m³,27,22,23,19,3
Hull Freetown - UKA00450,2023-06-20T23:07:00Z,µg/m³,36,20,23,19,3
Hull Freetown - UKA00450,2023-06-20T23:08:00Z,µg/m³,38,19,24,19,3
Hull Freetown - UKA00450,2023-06-20T23:09:00Z,µg/m³,30,19,24,20,3
Hull Freetown - UKA00450,2023-06-20T23:10:00Z,µg/m³,28,19,24,20,3
Hull Freetown - UKA00450,2023-06-20T23:11:00Z,µg/m³,27,21,25,20,3
Hull Freetown - UKA00450,2023-06-20T23:12:00Z,µg/m³,22,23,25,20,3
Hull Freetown - UKA00450,2023-06-20T23:13:00Z,µg/m³,15,26,25,20,2
Hull Freetown - UKA00450,2023-06-20T23:15:00Z,µg/m³,19,34,25,20,2
Hull Freetown - UKA00450,2023-06-20T23:16:00Z,µg/m³,24,38,25,20,2
Hull Freetown - UKA00450,2023-06-20T23:17:00Z,µg/m³,26,41,25,20,2
Hull Freetown - UKA00450,2023-06-20T23:18:00Z,µg/m³,24,42,24,18,2
Hull Freetown - UKA00450,2023-06-20T23:19:00Z,µg/m³,19,44,22,16,2
Hull Freetown - UKA00450,2023-06-20T23:20:00Z,µg/m³,22,44,20,15,2
Hull Freetown - UKA00450,2023-06-20T23:21:00Z,µg/m³,21,42,18,14,2
Hull Freetown - UKA00450,2023-06-20T23:22:00Z,µg/m³,33,38,16,12,2
Hull Freetown - UKA00450,2023-06-20T23:23:00Z,µg/m³,23,36,15,10,2
Hull Freetown - UKA00450,2023-07-20T23:00:00Z,µg/m³,25,34,13,9,2
Hull Freetown - UKA00450,2023-07-20T23:01:00Z,µg/m³,13,34,13,8,2
Hull Freetown - UKA00450,2023-07-20T23:02:00Z,µg/m³,12,34,12,8,2
Hull Freetown - UKA00450,2023-07-20T23:03:00Z,µg/m³,24,32,11,7,2
Hull Freetown - UKA00450,2023-07-20T23:04:00Z,µg/m³,16,32,11,6,2
Hull Freetown - UKA00450,2023-07-20T23:05:00Z,µg/m³,18,31,10,6,2
Hull Freetown - UKA00450,2023-07-20T23:06:00Z,µg/m³,23,32,10,6,2
Hull Freetown - UKA00450,2023-07-20T23:07:00Z,µg/m³,34,31,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:08:00Z,µg/m³,39,30,9,5,3
Hull Freetown - UKA00450,2023-07-20T23:09:00Z,µg/m³,34,27,9,5,3
Hull Freetown - UKA00450,2023-07-20T23:10:00Z,µg/m³,30,26,9,5,3
Hull Freetown - UKA00450,2023-07-20T23:11:00Z,µg/m³,25,26,9,5,4
Hull Freetown - UKA00450,2023-07-20T23:12:00Z,µg/m³,20,26,9,5,3
Hull Freetown - UKA00450,2023-07-20T23:13:00Z,µg/m³,15,28,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:14:00Z,µg/m³,17,30,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:15:00Z,µg/m³,15,34,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:16:00Z,µg/m³,29,36,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:17:00Z,µg/m³,35,37,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:18:00Z,µg/m³,28,38,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:19:00Z,µg/m³,30,37,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:20:00Z,µg/m³,26,37,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:21:00Z,µg/m³,26,35,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:22:00Z,µg/m³,30,33,9,5,2
Hull Freetown - UKA00450,2023-07-20T23:23:00Z,µg/m³,28,30,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:00:00Z,µg/m³,30,28,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:01:00Z,µg/m³,26,28,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:02:00Z,µg/m³,17,27,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:03:00Z,µg/m³,20,27,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:04:00Z,µg/m³,17,28,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:05:00Z,µg/m³,14,28,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:06:00Z,µg/m³,12,30,10,5,2
Hull Freetown - UKA00450,2023-08-20T23:07:00Z,µg/m³,10,33,10,5,2
Hull Freetown - UKA00450,2023-08-20T23:08:00Z,µg/m³,15,37,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:09:00Z,µg/m³,18,40,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:10:00Z,µg/m³,13,43,9,5,2
Hull Freetown - UKA00450,2023-08-20T23:11:00Z,µg/m³,16,46,8,5,2
Hull Freetown - UKA00450,2023-08-20T23:12:00Z,µg/m³,26,49,8,5,NA
Hull Freetown - UKA00450,2023-08-20T23:13:00Z,µg/m³,23,51,8,4,NA
Hull Freetown - UKA00450,2023-08-20T23:14:00Z,µg/m³,20,52,8,4,NA
Hull Freetown - UKA00450,2023-08-20T23:15:00Z,µg/m³,21,51,8,5,NA
Hull Freetown - UKA00450,2023-08-20T23:16:00Z,µg/m³,20,52,9,5,NA
Hull Freetown - UKA00450,2023-08-20T23:19:00Z,µg/m³,46,41,11,6,NA
Hull Freetown - UKA00450,2023-08-20T23:20:00Z,µg/m³,41,37,11,6,NA
Hull Freetown - UKA00450,2023-08-20T23:21:00Z,µg/m³,40,33,12,6,NA
Hull Freetown - UKA00450,2023-08-20T23:22:00Z,µg/m³,27,30,13,7,NA
Hull Freetown - UKA00450,2023-08-20T23:23:00Z,µg/m³,29,26,13,7,NA
Hull Freetown - UKA00450,2023-09-20T23:00:00Z,µg/m³,32,22,13,7,NA
Hull Freetown - UKA00450,2023-09-20T23:01:00Z,µg/m³,29,22,14,7,NA
Hull Freetown - UKA00450,2023-09-20T23:02:00Z,µg/m³,25,22,14,7,NA
Hull Freetown - UKA00450,2023-09-20T23:03:00Z,µg/m³,15,24,14,7,NA
Hull Freetown - UKA00450,2023-09-20T23:04:00Z,µg/m³,10,27,15,7,NA
Hull Freetown - UKA00450,2023-09-20T23:05:00Z,µg/m³,16,29,15,8,NA
Hull Freetown - UKA00450,2023-09-20T23:07:00Z,µg/m³,23,30,15,8,NA
Hull Freetown - UKA00450,2023-09-20T23:08:00Z,µg/m³,37,28,18,8,NA
Hull Freetown - UKA00450,2023-09-20T23:09:00Z,µg/m³,31,28,22,9,NA
Hull Freetown - UKA00450,2023-09-20T23:10:00Z,µg/m³,29,28,24,9,NA
Hull Freetown - UKA00450,2023-09-20T23:11:00Z,µg/m³,30,26,25,9,NA
Hull Freetown - UKA00450,2023-09-20T23:12:00Z,µg/m³,27,26,25,9,NA
Hull Freetown - UKA00450,2023-09-20T23:13:00Z,µg/m³,26,27,26,9,NA
Hull Freetown - UKA00450,2023-09-20T23:14:00Z,µg/m³,23,30,26,9,NA
Hull Freetown - UKA00450,2023-09-20T23:15:00Z,µg/m³,33,33,26,9,NA
Hull Freetown - UKA00450,2023-09-20T23:16:00Z,µg/m³,35,35,26,9,NA
Hull Freetown - UKA00450,2023-09-20T23:17:00Z,µg/m³,26,38,26,9,NA
Hull Freetown - UKA00450,2023-09-20T23:18:00Z,µg/m³,20,41,25,9,NA
Hull Freetown - UKA00450,2023-09-20T23:19:00Z,µg/m³,20,44,24,8,NA
Hull Freetown - UKA00450,2023-09-20T23:20:00Z,µg/m³,27,45,23,8,NA
Hull Freetown - UKA00450,2023-09-20T23:21:00Z,µg/m³,20,45,23,7,NA
Hull Freetown - UKA00450,2023-09-20T23:22:00Z,µg/m³,31,42,22,7,NA
Hull Freetown - UKA00450,2023-09-20T23:23:00Z,µg/m³,43,39,21,7,NA
Hull Freetown - UKA00450,2023-10-20T23:00:00Z,µg/m³,36,38,21,7,NA
Hull Freetown - UKA00450,2023-10-20T23:01:00Z,µg/m³,37,35,21,6,NA
Hull Freetown - UKA00450,2023-10-20T23:02:00Z,µg/m³,18,34,20,6,NA
Hull Freetown - UKA00450,2023-10-20T23:03:00Z,µg/m³,16,35,20,6,NA
Hull Freetown - UKA00450,2023-10-20T23:04:00Z,µg/m³,17,35,19,6,NA
Hull Freetown - UKA00450,2023-10-20T23:05:00Z,µg/m³,14,36,19,6,NA
Hull Freetown - UKA00450,2023-10-20T23:06:00Z,µg/m³,31,35,19,6,NA
Hull Freetown - UKA00450,2023-10-20T23:07:00Z,µg/m³,43,34,18,6,NA
Hull Freetown - UKA00450,2023-10-20T23:08:00Z,µg/m³,53,31,16,6,NA
Hull Freetown - UKA00450,2023-10-20T23:09:00Z,µg/m³,38,30,13,5,NA
Hull Freetown - UKA00450,2023-10-20T23:10:00Z,µg/m³,18,29,11,5,NA
Hull Freetown - UKA00450,2023-10-20T23:11:00Z,µg/m³,11,29,10,5,NA
Hull Freetown - UKA00450,2023-10-20T23:12:00Z,µg/m³,9,29,10,5,NA
Hull Freetown - UKA00450,2023-10-20T23:13:00Z,µg/m³,7,30,10,5,NA
Hull Freetown - UKA00450,2023-10-20T23:14:00Z,µg/m³,10,34,9,5,NA
Hull Freetown - UKA00450,2023-10-20T23:15:00Z,µg/m³,11,39,9,5,NA
Hull Freetown - UKA00450,2023-10-20T23:16:00Z,µg/m³,15,45,8,5,1
Hull Freetown - UKA00450,2023-10-20T23:17:00Z,µg/m³,31,47,8,5,3
Hull Freetown - UKA00450,2023-10-20T23:18:00Z,µg/m³,17,48,8,5,3
Hull Freetown - UKA00450,2023-10-20T23:19:00Z,µg/m³,33,45,9,6,3
Hull Freetown - UKA00450,2023-10-20T23:21:00Z,µg/m³,45,35,9,6,4
Hull Freetown - UKA00450,2023-10-20T23:22:00Z,µg/m³,29,31,10,6,3
Hull Freetown - UKA00450,2023-10-20T23:23:00Z,µg/m³,26,28,10,7,3
Hull Freetown - UKA00450,2023-11-20T23:00:00Z,µg/m³,28,25,10,7,3
Hull Freetown - UKA00450,2023-11-20T23:01:00Z,µg/m³,19,25,12,7,3
Hull Freetown - UKA00450,2023-11-20T23:02:00Z,µg/m³,18,23,13,7,3
Hull Freetown - UKA00450,2023-11-20T23:03:00Z,µg/m³,17,24,13,7,1
Hull Freetown - UKA00450,2023-11-20T23:04:00Z,µg/m³,9,28,13,7,2
Hull Freetown - UKA00450,2023-11-20T23:05:00Z,µg/m³,11,32,13,7,1
Hull Freetown - UKA00450,2023-11-20T23:06:00Z,µg/m³,4,35,13,7,1
Hull Freetown - UKA00450,2023-11-20T23:07:00Z,µg/m³,3,38,12,7,1
Hull Freetown - UKA00450,2023-11-20T23:08:00Z,µg/m³,4,41,12,7,2
Hull Freetown - UKA00450,2023-11-20T23:09:00Z,µg/m³,6,43,12,6,2
Hull Freetown - UKA00450,2023-11-20T23:10:00Z,µg/m³,7,45,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:11:00Z,µg/m³,6,46,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:12:00Z,µg/m³,6,47,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:13:00Z,µg/m³,5,48,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:14:00Z,µg/m³,7,48,11,6,3
Hull Freetown - UKA00450,2023-11-20T23:15:00Z,µg/m³,8,48,11,6,3
Hull Freetown - UKA00450,2023-11-20T23:16:00Z,µg/m³,15,46,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:17:00Z,µg/m³,37,42,11,6,4
Hull Freetown - UKA00450,2023-11-20T23:18:00Z,µg/m³,55,37,12,7,7
Hull Freetown - UKA00450,2023-11-20T23:19:00Z,µg/m³,59,31,13,7,7
Hull Freetown - UKA00450,2023-11-20T23:20:00Z,µg/m³,53,26,14,8,7
Hull Freetown - UKA00450,2023-11-20T23:21:00Z,µg/m³,53,20,15,9,9
Hull Freetown - UKA00450,2023-11-20T23:22:00Z,µg/m³,46,14,16,11,7
Hull Freetown - UKA00450,2023-11-20T23:23:00Z,µg/m³,47,8,19,13,7
Hull Freetown - UKA00450,2023-12-20T23:00:00Z,µg/m³,42,4,21,15,8
Hull Freetown - UKA00450,2023-12-20T23:01:00Z,µg/m³,39,3,22,17,8
Hull Freetown - UKA00450,2023-12-20T23:02:00Z,µg/m³,33,3,22,18,8
Hull Freetown - UKA00450,2023-12-20T23:03:00Z,µg/m³,30,3,24,19,7
Hull Freetown - UKA00450,2023-12-20T23:04:00Z,µg/m³,27,2,24,20,6
Hull Freetown - UKA00450,2023-12-20T23:05:00Z,µg/m³,25,2,25,20,5
Hull Freetown - UKA00450,2023-12-20T23:06:00Z,µg/m³,22,2,26,21,6
Hull Freetown - UKA00450,2023-12-20T23:07:00Z,µg/m³,24,2,26,21,6
Hull Freetown - UKA00450,2023-12-20T23:08:00Z,µg/m³,24,1,27,22,6
Hull Freetown - UKA00450,2023-12-20T23:09:00Z,µg/m³,28,1,27,22,7
Hull Freetown - UKA00450,2023-12-20T23:10:00Z,µg/m³,31,1,27,22,6
Hull Freetown - UKA00450,2023-12-20T23:11:00Z,µg/m³,28,2,29,23,7
Hull Freetown - UKA00450,2023-12-20T23:12:00Z,µg/m³,38,3,30,24,7
Hull Freetown - UKA00450,2023-12-20T23:13:00Z,µg/m³,37,4,30,24,6
Hull Freetown - UKA00450,2023-12-20T23:14:00Z,µg/m³,27,6,30,24,5
Hull Freetown - UKA00450,2023-12-20T23:15:00Z,µg/m³,21,10,30,24,3
Hull Freetown - UKA00450,2023-12-20T23:16:00Z,µg/m³,28,14,30,24,4
Hull Freetown - UKA00450,2023-12-20T23:17:00Z,µg/m³,23,18,30,24,4
Hull Freetown - UKA00450,2023-12-20T23:18:00Z,µg/m³,24,22,29,23,4
