location_name,datetimeLocal,unit,no2,o3,pm10,pm25,so2
Hull Freetown - UKA00450,2023-12-20T23:19:00Z,µg/m³,27,24,28,23,4
Hull Freetown - UKA00450,2023-12-20T23:20:00Z,µg/m³,20,29,27,22,4
Hull Freetown - UKA00450,2023-12-20T23:21:00Z,µg/m³,9,34,25,20,4
Hull Freetown - UKA00450,2023-12-20T23:22:00Z,µg/m³,8,37,23,18,4
Hull Freetown - UKA00450,2023-12-20T23:23:00Z,µg/m³,10,38,21,16,4
Hull Freetown - UKA00450,2023-01-20T23:00:00Z,µg/m³,10,28,7,4,2
Hull Freetown - UKA00450,2023-01-20T23:01:00Z,µg/m³,11,31,7,4,1
Hull Freetown - UKA00450,2023-01-20T23:02:00Z,µg/m³,7,33,7,4,1
Hull Freetown - UKA00450,2023-01-20T23:03:00Z,µg/m³,7,36,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:04:00Z,µg/m³,7,38,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:05:00Z,µg/m³,8,40,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:06:00Z,µg/m³,13,39,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:07:00Z,µg/m³,22,38,7,5,1
Hull Freetown - UKA00450,2023-01-20T23:08:00Z,µg/m³,32,35,7,5,1
Hull Freetown - UKA00450,2023-01-20T23:09:00Z,µg/m³,47,31,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:10:00Z,µg/m³,52,27,8,5,3
Hull Freetown - UKA00450,2023-01-20T23:11:00Z,µg/m³,24,26,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:12:00Z,µg/m³,21,25,7,5,3
Hull Freetown - UKA00450,2023-01-20T23:13:00Z,µg/m³,22,24,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:14:00Z,µg/m³,23,24,8,5,3
Hull Freetown - UKA00450,2023-01-20T23:15:00Z,µg/m³,22,25,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:16:00Z,µg/m³,35,26,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:17:00Z,µg/m³,46,28,7,5,2
Hull Freetown - UKA00450,2023-01-20T23:18:00Z,µg/m³,64,28,8,5,3
Hull Freetown - UKA00450,2023-01-20T23:19:00Z,µg/m³,65,25,9,6,4
Hull Freetown - UKA00450,2023-01-20T23:20:00Z,µg/m³,48,23,9,6,2
Hull Freetown - UKA00450,2023-01-20T23:21:00Z,µg/m³,26,22,8,6,2
Hull Freetown - UKA00450,2023-01-20T23:22:00Z,µg/m³,41,20,9,7,2
Hull Freetown - UKA00450,2023-01-20T23:23:00Z,µg/m³,51,16,10,7,3
Hull Freetown - UKA00450,2023-02-20T23:00:00Z,µg/m³,34,14,10,7,3
Hull Freetown - UKA00450,2023-02-20T23:01:00Z,µg/m³,27,13,10,8,2
Hull Freetown - UKA00450,2023-02-20T23:02:00Z,µg/m³,37,12,11,8,2
Hull Freetown - UKA00450,2023-02-20T23:03:00Z,µg/m³,33,12,11,8,2
Hull Freetown - UKA00450,2023-02-20T23:04:00Z,µg/m³,30,11,12,9,2
Hull Freetown - UKA00450,2023-02-20T23:05:00Z,µg/m³,37,8,12,9,2
Hull Freetown - UKA00450,2023-02-20T23:06:00Z,µg/m³,35,7,13,9,3
Hull Freetown - UKA00450,2023-02-20T23:07:00Z,µg/m³,35,7,13,10,3
Hull Freetown - UKA00450,2023-02-20T23:08:00Z,µg/m³,NA,6,13,10,NA
Hull Freetown - UKA00450,2023-02-20T23:09:00Z,µg/m³,32,6,13,10,2
Hull Freetown - UKA00450,2023-02-20T23:10:00Z,µg/m³,32,6,13,10,2
Hull Freetown - UKA00450,2023-02-20T23:11:00Z,µg/m³,33,6,13,10,2
Hull Freetown - UKA00450,2023-02-20T23:12:00Z,µg/m³,35,7,13,11,3
Hull Freetown - UKA00450,2023-02-20T23:13:00Z,µg/m³,37,8,14,12,3
Hull Freetown - UKA00450,2023-02-20T23:14:00Z,µg/m³,37,9,15,12,3
Hull Freetown - UKA00450,2023-02-20T23:15:00Z,µg/m³,35,10,15,13,2
Hull Freetown - UKA00450,2023-02-20T23:16:00Z,µg/m³,40,10,15,13,2
Hull Freetown - UKA00450,2023-02-20T23:17:00Z,µg/m³,43,10,16,13,2
Hull Freetown - UKA00450,2023-02-20T23:18:00Z,µg/m³,41,11,16,13,2
Hull Freetown - UKA00450,2023-02-20T23:19:00Z,µg/m³,40,11,15,13,2
Hull Freetown - UKA00450,2023-02-20T23:20:00Z,µg/m³,35,11,16,14,2
Hull Freetown - UKA00450,2023-02-20T23:21:00Z,µg/m³,32,11,16,14,2
Hull Freetown - UKA00450,2023-02-20T23:22:00Z,µg/m³,29,11,16,14,2
Hull Freetown - UKA00450,2023-02-20T23:23:00Z,µg/m³,29,12,16,14,2
Hull Freetown - UKA00450,2023-03-20T23:00:00Z,µg/m³,22,13,16,14,2
Hull Freetown - UKA00450,2023-03-20T23:01:00Z,µg/m³,20,15,17,14,1
Hull Freetown - UKA00450,2023-03-20T23:02:00Z,µg/m³,24,16,17,15,2
Hull Freetown - UKA00450,2023-03-20T23:03:00Z,µg/m³,30,16,17,15,2
Hull Freetown - UKA00450,2023-03-20T23:04:00Z,µg/m³,22,18,17,15,2
Hull Freetown - UKA00450,2023-03-20T23:05:00Z,µg/m³,20,19,17,15,2
Hull Freetown - UKA00450,2023-03-20T23:06:00Z,µg/m³,20,21,17,15,1
Hull Freetown - UKA00450,2023-03-20T23:07:00Z,µg/m³,15,24,16,15,1
Hull Freetown - UKA00450,2023-03-20T23:08:00Z,µg/m³,13,26,16,15,2
Hull Freetown - UKA00450,2023-03-20T23:09:00Z,µg/m³,18,27,16,15,1
Hull Freetown - UKA00450,2023-03-20T23:10:00Z,µg/m³,24,29,16,15,1
Hull Freetown - UKA00450,2023-03-20T23:11:00Z,µg/m³,18,31,16,14,2
Hull Freetown - UKA00450,2023-03-20T23:12:00Z,µg/m³,35,31,16,14,2
Hull Freetown - UKA00450,2023-03-20T23:13:00Z,µg/m³,37,29,16,14,2
Hull Freetown - UKA00450,2023-04-20T23:02:00Z,µg/m³,17,14,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:03:00Z,µg/m³,16,16,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:04:00Z,µg/m³,14,18,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:05:00Z,µg/m³,15,21,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:06:00Z,µg/m³,14,24,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:07:00Z,µg/m³,21,26,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:08:00Z,µg/m³,22,29,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:09:00Z,µg/m³,30,30,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:10:00Z,µg/m³,20,33,21,18,2
Hull Freetown - UKA00450,2023-04-20T23:11:00Z,µg/m³,20,34,22,18,2
Hull Freetown - UKA00450,2023-04-20T23:12:00Z,µg/m³,23,38,21,17,2
Hull Freetown - UKA00450,2023-04-20T23:13:00Z,µg/m³,40,38,20,17,2
Hull Freetown - UKA00450,2023-04-20T23:14:00Z,µg/m³,27,39,20,16,2
Hull Freetown - UKA00450,2023-04-20T23:15:00Z,µg/m³,28,39,19,16,2
Hull Freetown - UKA00450,2023-04-20T23:16:00Z,µg/m³,39,37,19,15,2
Hull Freetown - UKA00450,2023-04-20T23:17:00Z,µg/m³,47,34,18,14,3
Hull Freetown - UKA00450,2023-04-20T23:18:00Z,µg/m³,35,33,17,13,3
Hull Freetown - UKA00450,2023-04-20T23:19:00Z,µg/m³,24,31,16,12,2
Hull Freetown - UKA00450,2023-04-20T23:20:00Z,µg/m³,18,30,15,12,2
Hull Freetown - UKA00450,2023-04-20T23:21:00Z,µg/m³,16,31,14,11,2
Hull Freetown - UKA00450,2023-05-20T23:04:00Z,µg/m³,5,55,11,7,2
Hull Freetown - UKA00450,2023-05-20T23:05:00Z,µg/m³,4,57,11,7,2
Hull Freetown - UKA00450,2023-05-20T23:07:00Z,µg/m³,7,58,11,6,1
Hull Freetown - UKA00450,2023-05-20T23:08:00Z,µg/m³,17,57,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:10:00Z,µg/m³,23,55,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:11:00Z,µg/m³,18,54,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:12:00Z,µg/m³,16,52,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:13:00Z,µg/m³,12,50,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:14:00Z,µg/m³,12,49,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:15:00Z,µg/m³,15,48,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:16:00Z,µg/m³,16,47,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:17:00Z,µg/m³,27,44,12,7,2
Hull Freetown - UKA00450,2023-05-20T23:18:00Z,µg/m³,36,42,13,7,2
Hull Freetown - UKA00450,2023-05-20T23:19:00Z,µg/m³,37,39,13,7,2
Hull Freetown - UKA00450,2023-05-20T23:21:00Z,µg/m³,19,35,13,7,2
Hull Freetown - UKA00450,2023-05-20T23:22:00Z,µg/m³,20,33,13,7,2
Hull Freetown - UKA00450,2023-05-20T23:23:00Z,µg/m³,20,32,13,7,2
Hull Freetown - UKA00450,2023-06-20T23:00:00Z,µg/m³,15,31,13,7,2
Hull Freetown - UKA00450,2023-06-20T23:02:00Z,µg/m³,8,34,12,6,1
Hull Freetown - UKA00450,2023-06-20T23:03:00Z,µg/m³,13,36,12,6,1
Hull Freetown - UKA00450,2023-06-20T23:04:00Z,µg/m³,22,35,12,6,1
Hull Freetown - UKA00450,2023-06-20T23:05:00Z,µg/m³,31,32,12,6,2
Hull Freetown - UKA00450,2023-06-20T23:06:00Z,µg/m³,47,29,12,6,2
Hull Freetown - UKA00450,2023-06-20T23:07:00Z,µg/m³,55,25,11,6,3
Hull Freetown - UKA00450,2023-06-20T23:08:00Z,µg/m³,72,21,11,6,8
Hull Freetown - UKA00450,2023-06-20T23:09:00Z,µg/m³,81,17,11,6,10
Hull Freetown - UKA00450,2023-06-20T23:10:00Z,µg/m³,82,13,11,6,13
Hull Freetown - UKA00450,2023-06-20T23:11:00Z,µg/m³,71,9,12,7,8
Hull Freetown - UKA00450,2023-06-20T23:12:00Z,µg/m³,66,8,13,7,6
Hull Freetown - UKA00450,2023-06-20T23:13:00Z,µg/m³,65,7,13,8,6
Hull Freetown - UKA00450,2023-06-20T23:14:00Z,µg/m³,62,8,14,8,6
Hull Freetown - UKA00450,2023-06-20T23:15:00Z,µg/m³,71,8,15,9,6
Hull Freetown - UKA00450,2023-06-20T23:16:00Z,µg/m³,73,9,16,9,6
Hull Freetown - UKA00450,2023-06-20T23:17:00Z,µg/m³,75,9,16,10,15
Hull Freetown - UKA00450,2023-06-20T23:18:00Z,µg/m³,91,10,17,10,18
Hull Freetown - UKA00450,2023-06-20T23:19:00Z,µg/m³,63,10,17,11,7
Hull Freetown - UKA00450,2023-06-20T23:21:00Z,µg/m³,51,9,18,11,3
Hull Freetown - UKA00450,2023-06-20T23:22:00Z,µg/m³,37,10,18,11,2
Hull Freetown - UKA00450,2023-06-20T23:23:00Z,µg/m³,26,12,18,12,4
Hull Freetown - UKA00450,2023-07-20T23:00:00Z,µg/m³,19,15,18,12,3
Hull Freetown - UKA00450,2023-07-20T23:01:00Z,µg/m³,24,18,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:02:00Z,µg/m³,12,21,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:03:00Z,µg/m³,14,25,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:04:00Z,µg/m³,16,29,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:05:00Z,µg/m³,13,32,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:06:00Z,µg/m³,20,34,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:07:00Z,µg/m³,20,35,19,13,2
Hull Freetown - UKA00450,2023-07-20T23:08:00Z,µg/m³,22,36,19,13,2
Hull Freetown - UKA00450,2023-07-20T23:09:00Z,µg/m³,30,36,19,13,2
Hull Freetown - UKA00450,2023-07-20T23:10:00Z,µg/m³,27,35,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:11:00Z,µg/m³,23,34,19,12,2
Hull Freetown - UKA00450,2023-07-20T23:12:00Z,µg/m³,26,34,18,12,2
Hull Freetown - UKA00450,2023-07-20T23:13:00Z,µg/m³,27,33,18,12,2
Hull Freetown - UKA00450,2023-07-20T23:14:00Z,µg/m³,26,32,17,12,2
Hull Freetown - UKA00450,2023-07-20T23:15:00Z,µg/m³,22,32,17,12,2
Hull Freetown - UKA00450,2023-07-20T23:16:00Z,µg/m³,24,31,17,12,2
Hull Freetown - UKA00450,2023-07-20T23:17:00Z,µg/m³,28,31,16,11,2
Hull Freetown - UKA00450,2023-07-20T23:18:00Z,µg/m³,24,31,15,11,2
Hull Freetown - UKA00450,2023-07-20T23:19:00Z,µg/m³,21,32,15,10,2
Hull Freetown - UKA00450,2023-07-20T23:20:00Z,µg/m³,32,31,14,10,2
Hull Freetown - UKA00450,2023-07-20T23:21:00Z,µg/m³,25,31,14,10,2
Hull Freetown - UKA00450,2023-07-20T23:22:00Z,µg/m³,15,32,14,9,2
Hull Freetown - UKA00450,2023-07-20T23:23:00Z,µg/m³,12,33,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:00:00Z,µg/m³,9,35,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:01:00Z,µg/m³,8,37,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:02:00Z,µg/m³,8,38,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:03:00Z,µg/m³,9,38,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:04:00Z,µg/m³,10,40,13,9,2
Hull Freetown - UKA00450,2023-08-20T23:05:00Z,µg/m³,11,41,14,10,2
Hull Freetown - UKA00450,2023-08-20T23:06:00Z,µg/m³,23,40,14,10,2
Hull Freetown - UKA00450,2023-08-20T23:07:00Z,µg/m³,20,40,14,10,2
Hull Freetown - UKA00450,2023-08-20T23:08:00Z,µg/m³,33,39,15,11,2
Hull Freetown - UKA00450,2023-08-20T23:09:00Z,µg/m³,35,37,15,11,2
Hull Freetown - UKA00450,2023-08-20T23:10:00Z,µg/m³,31,36,15,11,2
Hull Freetown - UKA00450,2023-08-20T23:11:00Z,µg/m³,35,34,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:12:00Z,µg/m³,33,33,15,11,2
Hull Freetown - UKA00450,2023-08-20T23:13:00Z,µg/m³,36,32,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:14:00Z,µg/m³,37,31,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:15:00Z,µg/m³,42,29,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:16:00Z,µg/m³,35,29,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:17:00Z,µg/m³,32,29,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:18:00Z,µg/m³,25,30,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:19:00Z,µg/m³,33,31,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:20:00Z,µg/m³,37,31,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:21:00Z,µg/m³,37,32,16,11,2
Hull Freetown - UKA00450,2023-08-20T23:22:00Z,µg/m³,21,34,17,11,2
Hull Freetown - UKA00450,2023-08-20T23:23:00Z,µg/m³,17,37,17,11,2
Hull Freetown - UKA00450,2023-09-20T23:00:00Z,µg/m³,19,40,18,11,2
Hull Freetown - UKA00450,2023-09-20T23:01:00Z,µg/m³,12,43,18,11,2
Hull Freetown - UKA00450,2023-09-20T23:02:00Z,µg/m³,13,45,18,11,2
Hull Freetown - UKA00450,2023-09-20T23:03:00Z,µg/m³,6,48,18,11,2
Hull Freetown - UKA00450,2023-09-20T23:05:00Z,µg/m³,5,54,17,11,1
Hull Freetown - UKA00450,2023-09-20T23:06:00Z,µg/m³,5,55,17,10,2
Hull Freetown - UKA00450,2023-09-20T23:07:00Z,µg/m³,6,57,16,10,2
Hull Freetown - UKA00450,2023-09-20T23:08:00Z,µg/m³,7,58,16,9,2
Hull Freetown - UKA00450,2023-09-20T23:09:00Z,µg/m³,10,59,15,9,2
Hull Freetown - UKA00450,2023-09-20T23:10:00Z,µg/m³,10,61,14,8,2
Hull Freetown - UKA00450,2023-09-20T23:11:00Z,µg/m³,14,62,14,8,3
Hull Freetown - UKA00450,2023-09-20T23:12:00Z,µg/m³,15,62,13,7,2
Hull Freetown - UKA00450,2023-09-20T23:13:00Z,µg/m³,19,62,12,7,2
Hull Freetown - UKA00450,2023-09-20T23:14:00Z,µg/m³,37,59,11,7,2
Hull Freetown - UKA00450,2023-09-20T23:15:00Z,µg/m³,26,57,11,6,2
Hull Freetown - UKA00450,2023-09-20T23:16:00Z,µg/m³,19,56,10,6,2
Hull Freetown - UKA00450,2023-09-20T23:17:00Z,µg/m³,12,56,10,6,2
Hull Freetown - UKA00450,2023-09-20T23:18:00Z,µg/m³,11,57,9,6,2
Hull Freetown - UKA00450,2023-09-20T23:19:00Z,µg/m³,14,58,9,5,2
Hull Freetown - UKA00450,2023-09-20T23:20:00Z,µg/m³,10,60,9,5,2
Hull Freetown - UKA00450,2023-09-20T23:21:00Z,µg/m³,8,62,8,5,2
Hull Freetown - UKA00450,2023-09-20T23:22:00Z,µg/m³,7,68,8,5,2
Hull Freetown - UKA00450,2023-09-20T23:23:00Z,µg/m³,6,72,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:00:00Z,µg/m³,6,75,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:01:00Z,µg/m³,5,76,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:02:00Z,µg/m³,4,76,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:03:00Z,µg/m³,4,77,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:04:00Z,µg/m³,4,78,7,4,2
Hull Freetown - UKA00450,2023-10-20T23:05:00Z,µg/m³,6,78,7,4,1
Hull Freetown - UKA00450,2023-10-20T23:06:00Z,µg/m³,6,78,8,4,1
Hull Freetown - UKA00450,2023-10-20T23:07:00Z,µg/m³,9,77,8,5,1
Hull Freetown - UKA00450,2023-10-20T23:08:00Z,µg/m³,11,75,9,5,2
Hull Freetown - UKA00450,2023-10-20T23:09:00Z,µg/m³,22,72,9,5,2
Hull Freetown - UKA00450,2023-10-20T23:10:00Z,µg/m³,28,68,10,5,2
Hull Freetown - UKA00450,2023-10-20T23:11:00Z,µg/m³,36,63,11,6,3
Hull Freetown - UKA00450,2023-10-20T23:12:00Z,µg/m³,31,58,12,6,2
Hull Freetown - UKA00450,2023-10-20T23:13:00Z,µg/m³,18,55,12,6,2
Hull Freetown - UKA00450,2023-10-20T23:14:00Z,µg/m³,15,52,12,6,2
Hull Freetown - UKA00450,2023-10-20T23:15:00Z,µg/m³,13,51,13,6,2
Hull Freetown - UKA00450,2023-10-20T23:16:00Z,µg/m³,12,51,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:17:00Z,µg/m³,17,51,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:18:00Z,µg/m³,21,51,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:19:00Z,µg/m³,24,51,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:20:00Z,µg/m³,20,52,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:21:00Z,µg/m³,21,51,13,7,2
Hull Freetown - UKA00450,2023-10-20T23:22:00Z,µg/m³,19,51,14,8,2
Hull Freetown - UKA00450,2023-10-20T23:23:00Z,µg/m³,11,50,15,8,2
Hull Freetown - UKA00450,2023-11-20T23:00:00Z,µg/m³,8,50,15,8,2
Hull Freetown - UKA00450,2023-11-20T23:01:00Z,µg/m³,5,53,15,8,2
Hull Freetown - UKA00450,2023-11-20T23:02:00Z,µg/m³,7,55,15,8,2
Hull Freetown - UKA00450,2023-11-20T23:03:00Z,µg/m³,5,58,15,8,2
Hull Freetown - UKA00450,2023-11-20T23:04:00Z,µg/m³,4,60,14,8,2
Hull Freetown - UKA00450,2023-11-20T23:05:00Z,µg/m³,5,62,14,8,2
Hull Freetown - UKA00450,2023-11-20T23:07:00Z,µg/m³,7,65,12,7,2
Hull Freetown - UKA00450,2023-11-20T23:08:00Z,µg/m³,20,63,12,7,1
Hull Freetown - UKA00450,2023-11-20T23:09:00Z,µg/m³,38,58,11,6,2
Hull Freetown - UKA00450,2023-11-20T23:10:00Z,µg/m³,42,53,10,6,2
Hull Freetown - UKA00450,2023-11-20T23:11:00Z,µg/m³,19,52,10,6,2
Hull Freetown - UKA00450,2023-11-20T23:12:00Z,µg/m³,11,51,9,6,2
Hull Freetown - UKA00450,2023-11-20T23:13:00Z,µg/m³,14,50,9,5,2
Hull Freetown - UKA00450,2023-11-20T23:14:00Z,µg/m³,14,47,9,5,2
Hull Freetown - UKA00450,2023-11-20T23:15:00Z,µg/m³,19,44,8,5,1
Hull Freetown - UKA00450,2023-11-20T23:16:00Z,µg/m³,43,41,8,5,2
Hull Freetown - UKA00450,2023-11-20T23:17:00Z,µg/m³,68,38,9,5,3
Hull Freetown - UKA00450,2023-11-20T23:18:00Z,µg/m³,67,36,9,5,3
Hull Freetown - UKA00450,2023-11-20T23:19:00Z,µg/m³,66,30,9,6,4
Hull Freetown - UKA00450,2023-11-20T23:20:00Z,µg/m³,66,24,9,6,5
Hull Freetown - UKA00450,2023-11-20T23:21:00Z,µg/m³,66,19,10,6,7
Hull Freetown - UKA00450,2023-11-20T23:22:00Z,µg/m³,53,13,10,7,5
Hull Freetown - UKA00450,2023-11-20T23:23:00Z,µg/m³,45,9,11,7,2
Hull Freetown - UKA00450,2023-12-20T23:00:00Z,µg/m³,46,6,11,8,2
Hull Freetown - UKA00450,2023-12-20T23:04:00Z,µg/m³,17,16,12,9,1
Hull Freetown - UKA00450,2023-12-20T23:05:00Z,µg/m³,11,21,12,9,1
Hull Freetown - UKA00450,2023-12-20T23:06:00Z,µg/m³,9,28,12,9,1
Hull Freetown - UKA00450,2023-12-20T23:07:00Z,µg/m³,24,32,13,9,1
Hull Freetown - UKA00450,2023-12-20T23:08:00Z,µg/m³,16,37,13,9,2
Hull Freetown - UKA00450,2023-12-20T23:09:00Z,µg/m³,21,41,13,9,2
Hull Freetown - UKA00450,2023-12-20T23:10:00Z,µg/m³,30,41,13,10,2
Hull Freetown - UKA00450,2023-12-20T23:11:00Z,µg/m³,40,39,14,10,2
Hull Freetown - UKA00450,2023-12-20T23:12:00Z,µg/m³,49,35,14,10,3
Hull Freetown - UKA00450,2023-12-20T23:13:00Z,µg/m³,51,31,15,11,3
Hull Freetown - UKA00450,2023-12-20T23:14:00Z,µg/m³,46,25,16,11,3
Hull Freetown - UKA00450,2023-12-20T23:15:00Z,µg/m³,53,22,16,12,3
Hull Freetown - UKA00450,2023-12-20T23:16:00Z,µg/m³,51,18,17,12,3
Hull Freetown - UKA00450,2023-12-20T23:17:00Z,µg/m³,45,15,18,13,2
Hull Freetown - UKA00450,2023-12-20T23:18:00Z,µg/m³,56,12,18,13,4
Hull Freetown - UKA00450,2023-12-20T23:19:00Z,µg/m³,54,11,19,14,3
Hull Freetown - UKA00450,2023-12-20T23:20:00Z,µg/m³,38,12,19,14,2
Hull Freetown - UKA00450,2023-12-20T23:21:00Z,µg/m³,27,14,20,14,2
Hull Freetown - UKA00450,2023-12-20T23:22:00Z,µg/m³,24,16,20,15,2
Hull Freetown - UKA00450,2023-12-20T23:23:00Z,µg/m³,18,18,19,14,2
Hull Freetown - UKA00450,NA,µg/m³,16.31636863823934,50.730575868372945,12.657678244972578,7.303930530164534,2.1720940750791495
